"condition","Iteration","InSampleError","Error","Model"
4,67,0.500000000000003,0.500000000000003,"Exponential"
4,68,0.500000000002586,0.500000000002368,"Exponential"
4,69,0.500000000000001,0.500000000000001,"Exponential"
4,70,0.500000000007209,0.500000000004074,"Exponential"
4,71,0.500000000000003,0.500000000000001,"Exponential"
4,72,0.500000000000001,0.500000000000001,"Exponential"
4,73,0.500000000000006,0.500000000000008,"Exponential"
4,74,0.5,0.5,"Exponential"
4,75,0.500000000044566,0.500000000025666,"Exponential"
4,76,0.500000000001184,0.500000000001397,"Exponential"
4,77,0.500000000000014,0.500000000000012,"Exponential"
4,78,0.429352444219749,0.366953545902447,"Exponential"
4,79,0.500000000001209,0.50000000000077,"Exponential"
4,80,0.500000000000109,0.500000000000062,"Exponential"
4,81,0.500000000000001,0.500000000000001,"Exponential"
4,82,0.500000000000013,0.500000000000018,"Exponential"
4,83,0.407512970281966,0.400988705728381,"Exponential"
4,84,0.5,0.5,"Exponential"
4,85,0.5,0.5,"Exponential"
4,86,0.500000000000001,0.500000000000001,"Exponential"
4,87,0.500000000000215,0.500000000000124,"Exponential"
4,88,0.500000000026144,0.500000000026379,"Exponential"
4,89,0.500000000000251,0.500000000000298,"Exponential"
4,90,0.500000000000004,0.500000000000005,"Exponential"
4,91,0.500000000086645,0.500000000054202,"Exponential"
4,92,0.500000000010801,0.500000000008328,"Exponential"
4,93,0.395367719745955,0.401383552267505,"Exponential"
4,94,0.500000000003689,0.500000000004604,"Exponential"
4,95,0.500000000000051,0.500000000000057,"Exponential"
4,96,0.500000000000304,0.500000000000354,"Exponential"
4,97,0.416198996193641,0.397963822872439,"Exponential"
4,98,0.5,0.5,"Exponential"
4,99,0.5,0.5,"Exponential"
4,100,0.500000000000004,0.500000000000003,"Exponential"
4,1,0.384217615081914,0.332159316453395,"Homothetic Exponential"
4,2,0.352931220123165,0.342084547243192,"Homothetic Exponential"
4,3,0.379829425131264,0.35130231592144,"Homothetic Exponential"
4,4,0.361010529337167,0.355651336094057,"Homothetic Exponential"
4,5,0.373507455263568,0.33601524144497,"Homothetic Exponential"
4,6,0.34658370012453,0.358245538770546,"Homothetic Exponential"
4,7,0.366916398927458,0.340882192587867,"Homothetic Exponential"
4,8,0.323058007556655,0.410912807016268,"Homothetic Exponential"
4,9,0.344383278896583,0.364305142591338,"Homothetic Exponential"
4,10,0.340711705247464,0.36226139336485,"Homothetic Exponential"
4,11,0.376343928193449,0.352158143615989,"Homothetic Exponential"
4,12,0.342516194096826,0.364683405707272,"Homothetic Exponential"
4,13,0.344329111196998,0.380638030598709,"Homothetic Exponential"
4,14,0.367901075008965,0.349661243587022,"Homothetic Exponential"
4,15,0.366006491329505,0.346387098538338,"Homothetic Exponential"
4,16,0.37689073423437,0.353513094942031,"Homothetic Exponential"
4,17,0.362684521777086,0.354709028643349,"Homothetic Exponential"
4,18,0.358855558169337,0.35713499202544,"Homothetic Exponential"
4,19,0.343551780341786,0.366885665473715,"Homothetic Exponential"
4,20,0.352163793384829,0.369838152490312,"Homothetic Exponential"
4,21,0.357544190717072,0.370356465765,"Homothetic Exponential"
4,22,0.354854753573638,0.350485469253924,"Homothetic Exponential"
4,23,0.363310086729281,0.353314220820819,"Homothetic Exponential"
4,24,0.352778197365269,0.363037505432154,"Homothetic Exponential"
4,25,0.358753864617708,0.362620501936972,"Homothetic Exponential"
4,26,0.370007789152595,0.342266508682023,"Homothetic Exponential"
4,27,0.369969721213581,0.349523909272818,"Homothetic Exponential"
4,28,0.386366140349643,0.342483917243343,"Homothetic Exponential"
4,29,0.35128383319174,0.376629781324909,"Homothetic Exponential"
4,30,0.35070746982146,0.365627944532973,"Homothetic Exponential"
4,31,0.359400886388332,0.352211019780166,"Homothetic Exponential"
4,32,0.31990373842748,0.421785489369381,"Homothetic Exponential"
4,33,0.313356195557495,0.405641291838297,"Homothetic Exponential"
4,34,0.340358074449105,0.385654558340034,"Homothetic Exponential"
4,35,0.344624625446578,0.382947577040355,"Homothetic Exponential"
4,36,0.35451934869094,0.353173110157921,"Homothetic Exponential"
4,37,0.385935936713692,0.336492519479007,"Homothetic Exponential"
4,38,0.386510697672324,0.334805123200407,"Homothetic Exponential"
4,39,0.345788179317059,0.36749090597479,"Homothetic Exponential"
4,40,0.371446076117755,0.351345724643878,"Homothetic Exponential"
4,41,0.364444375970916,0.361043130723295,"Homothetic Exponential"
4,42,0.352387009869307,0.350427250142094,"Homothetic Exponential"
4,43,0.364933268174412,0.358854182846543,"Homothetic Exponential"
4,44,0.35565327744623,0.363757277430132,"Homothetic Exponential"
4,45,0.350997867084687,0.368480332713143,"Homothetic Exponential"
4,46,0.353726442131846,0.358281596092118,"Homothetic Exponential"
4,47,0.365887500800331,0.354906438494773,"Homothetic Exponential"
4,48,0.36947050258322,0.357078332197584,"Homothetic Exponential"
4,49,0.358892989839155,0.374533540998114,"Homothetic Exponential"
4,50,0.367367718115785,0.368724311099424,"Homothetic Exponential"
4,51,0.349582367507351,0.367541658882533,"Homothetic Exponential"
4,52,0.379247128029487,0.343333294029215,"Homothetic Exponential"
4,53,0.333584312037407,0.392470443192789,"Homothetic Exponential"
4,54,0.383195451769201,0.328911022402783,"Homothetic Exponential"
4,55,0.330860816484424,0.384429922988206,"Homothetic Exponential"
4,56,0.377543708753606,0.350140949390305,"Homothetic Exponential"
4,57,0.372526208228977,0.346928481034766,"Homothetic Exponential"
4,58,0.346173103028422,0.380382162055249,"Homothetic Exponential"
4,59,0.355600778311412,0.369564199266257,"Homothetic Exponential"
4,60,0.353337654843186,0.362864342370656,"Homothetic Exponential"
4,61,0.365241408984843,0.355197655764212,"Homothetic Exponential"
4,62,0.369077955457266,0.359866885791379,"Homothetic Exponential"
4,63,0.33377877919943,0.393175131695792,"Homothetic Exponential"
4,64,0.331008402196703,0.392636361361548,"Homothetic Exponential"
4,65,0.359903634456049,0.366256965391309,"Homothetic Exponential"
4,66,0.363121537605328,0.3696121438436,"Homothetic Exponential"
4,67,0.362132866348279,0.358092959600968,"Homothetic Exponential"
4,68,0.381225219134901,0.334282977552928,"Homothetic Exponential"
4,69,0.401244253564412,0.324090900510762,"Homothetic Exponential"
4,70,0.364060905302349,0.365421488776038,"Homothetic Exponential"
4,71,0.328954743993238,0.394744272827655,"Homothetic Exponential"
4,72,0.360474872662113,0.365451649541211,"Homothetic Exponential"
4,73,0.347672364303326,0.357930386381076,"Homothetic Exponential"
4,74,0.300245761073173,0.404483382337884,"Homothetic Exponential"
4,75,0.356330777451928,0.337948495444569,"Homothetic Exponential"
4,76,0.36860369293087,0.350305993502983,"Homothetic Exponential"
4,77,0.369865223385334,0.329745724434455,"Homothetic Exponential"
4,78,0.351074760620173,0.380983665616605,"Homothetic Exponential"
4,79,0.379242984581585,0.342501955613615,"Homothetic Exponential"
4,80,0.384823550233391,0.327179260972309,"Homothetic Exponential"
4,81,0.339396271381924,0.355610734089221,"Homothetic Exponential"
4,82,0.370267210879837,0.364659723938174,"Homothetic Exponential"
4,83,0.367534933922226,0.356252639699406,"Homothetic Exponential"
4,84,0.350085484119947,0.383468100745819,"Homothetic Exponential"
4,85,0.373498635434825,0.340879499417549,"Homothetic Exponential"
4,86,0.346269980105227,0.376450791272426,"Homothetic Exponential"
4,87,0.364788958602219,0.345368488346662,"Homothetic Exponential"
4,88,0.307996878548476,0.412405038353594,"Homothetic Exponential"
4,89,0.35749016617399,0.343774564672948,"Homothetic Exponential"
4,90,0.35556317856108,0.343799916474805,"Homothetic Exponential"
4,91,0.337410950103867,0.367726328878822,"Homothetic Exponential"
4,92,0.372802472958489,0.362234260918644,"Homothetic Exponential"
4,93,0.319678110979121,0.406304336202982,"Homothetic Exponential"
4,94,0.359945751640496,0.350340646015193,"Homothetic Exponential"
4,95,0.320452271109655,0.387112064414129,"Homothetic Exponential"
4,96,0.335388286107287,0.381857768234926,"Homothetic Exponential"
4,97,0.375617087487285,0.353324324897573,"Homothetic Exponential"
4,98,0.355890125981376,0.340556425725612,"Homothetic Exponential"
4,99,0.372478861394891,0.349130496082063,"Homothetic Exponential"
4,100,0.380953536865268,0.344958800613768,"Homothetic Exponential"
4,1,0.326678823552684,0.357192387452637,"Hyperbolic"
4,2,0.348756845174493,0.339722187642719,"Hyperbolic"
4,3,0.333484252767687,0.346455829876461,"Hyperbolic"
4,4,0.38746698229573,0.40638601132958,"Hyperbolic"
4,5,0.333890858070387,0.356343567741861,"Hyperbolic"
4,6,0.343473407321132,0.32874913938825,"Hyperbolic"
4,7,0.340819869960987,0.31903357067286,"Hyperbolic"
4,8,0.360966878669597,0.32283048423108,"Hyperbolic"
4,9,0.328025758444031,0.338661004741807,"Hyperbolic"
4,10,0.372013663781128,0.292428336675568,"Hyperbolic"
4,11,0.358371196619759,0.309369190153384,"Hyperbolic"
4,12,0.342026120573281,0.34045674863375,"Hyperbolic"
4,13,0.352305246272006,0.331467733391836,"Hyperbolic"
4,14,0.344865012560033,0.327520730891653,"Hyperbolic"
4,15,0.355797596807791,0.322814277855755,"Hyperbolic"
4,16,0.391544598747989,0.414415638705474,"Hyperbolic"
4,17,0.332824961979806,0.336123990242932,"Hyperbolic"
4,18,0.296356146929088,0.384522026252235,"Hyperbolic"
4,19,0.341299248168443,0.335185461966263,"Hyperbolic"
4,20,0.3477851036971,0.345465961984802,"Hyperbolic"
4,21,0.343998510976809,0.334570705993681,"Hyperbolic"
4,22,0.33864795660851,0.340206600423846,"Hyperbolic"
4,23,0.328526752307248,0.358933797116273,"Hyperbolic"
4,24,0.35576562812159,0.321019112987859,"Hyperbolic"
4,25,0.321978880595143,0.355341209445794,"Hyperbolic"
4,26,0.347296301098623,0.327407661406255,"Hyperbolic"
4,27,0.32767657336894,0.362461583222732,"Hyperbolic"
4,28,0.324585941613628,0.3510433261392,"Hyperbolic"
4,29,0.339375377737122,0.341992396387028,"Hyperbolic"
4,30,0.342109436154156,0.336584914550186,"Hyperbolic"
4,31,0.394735679264395,0.406234189924566,"Hyperbolic"
4,32,0.312934344555232,0.372947495835394,"Hyperbolic"
4,33,0.372947181868785,0.291764715119792,"Hyperbolic"
4,34,0.332229053775759,0.337684355701504,"Hyperbolic"
4,35,0.365735942693859,0.312964086463087,"Hyperbolic"
4,36,0.35323989959923,0.325551302000177,"Hyperbolic"
4,37,0.338063544870829,0.354606823804742,"Hyperbolic"
4,38,0.366732752447935,0.313270807917844,"Hyperbolic"
4,39,0.327002399308343,0.34288058343881,"Hyperbolic"
4,40,0.324016076107816,0.361366402823787,"Hyperbolic"
4,41,0.349403933801456,0.33923639825274,"Hyperbolic"
4,42,0.391230781423828,0.415521919572237,"Hyperbolic"
4,43,0.365815031700803,0.314232937121152,"Hyperbolic"
4,44,0.393634532689433,0.41430932601484,"Hyperbolic"
4,45,0.325770538433165,0.329470165159484,"Hyperbolic"
4,46,0.338315993566455,0.352271548633762,"Hyperbolic"
4,47,0.339246687768368,0.324873511791209,"Hyperbolic"
4,48,0.387505519372687,0.423067630781308,"Hyperbolic"
4,49,0.350309914414201,0.32715033720051,"Hyperbolic"
4,50,0.349554567188823,0.326290235374227,"Hyperbolic"
4,51,0.326886217213314,0.359952388825921,"Hyperbolic"
4,52,0.35717608032528,0.310826460195821,"Hyperbolic"
4,53,0.316985181088874,0.363012593616891,"Hyperbolic"
4,54,0.361607353536198,0.290877005507972,"Hyperbolic"
4,55,0.335544726802095,0.341910098340532,"Hyperbolic"
4,56,0.38421186525824,0.420627279798615,"Hyperbolic"
4,57,0.336609530544737,0.331772237252458,"Hyperbolic"
4,58,0.336042601220155,0.329975314299703,"Hyperbolic"
4,59,0.337194140777646,0.344945878905265,"Hyperbolic"
4,60,0.357074068522737,0.325868813230005,"Hyperbolic"
4,61,0.347968628223262,0.324246999408499,"Hyperbolic"
4,62,0.311631497730565,0.381742932453041,"Hyperbolic"
4,63,0.334916301032026,0.329704001246123,"Hyperbolic"
4,64,0.359966813341992,0.315266810136795,"Hyperbolic"
4,65,0.334498609946981,0.339081478558781,"Hyperbolic"
4,66,0.340995957931499,0.339387154850057,"Hyperbolic"
4,67,0.347127063449387,0.333881728860799,"Hyperbolic"
4,68,0.346591549164778,0.330755208382139,"Hyperbolic"
4,69,0.341121243878944,0.328801280059537,"Hyperbolic"
4,70,0.348209215902897,0.323357416651603,"Hyperbolic"
4,71,0.346317323550424,0.328562087251474,"Hyperbolic"
4,72,0.371347429621351,0.410816471340526,"Hyperbolic"
4,73,0.342550246478287,0.344385924566272,"Hyperbolic"
4,74,0.348205323258241,0.322327046705971,"Hyperbolic"
4,75,0.37529830710905,0.443562656533202,"Hyperbolic"
4,76,0.329756111936715,0.343657754138304,"Hyperbolic"
4,77,0.333129277229603,0.34103834467658,"Hyperbolic"
4,78,0.335208797806856,0.342612200652233,"Hyperbolic"
4,79,0.398120192317019,0.407039150645723,"Hyperbolic"
4,80,0.333655336774861,0.345355002674213,"Hyperbolic"
4,81,0.34186557245596,0.325626104509139,"Hyperbolic"
4,82,0.340612356801745,0.338658504711968,"Hyperbolic"
4,83,0.319182438371802,0.365264243789657,"Hyperbolic"
4,84,0.389937035003879,0.405983500703473,"Hyperbolic"
4,85,0.351893508079586,0.338077018845215,"Hyperbolic"
4,86,0.344259300021863,0.343784422040794,"Hyperbolic"
4,87,0.315167333382558,0.353307635314477,"Hyperbolic"
4,88,0.354525340402514,0.321963052801344,"Hyperbolic"
4,89,0.357914938924233,0.322579731539843,"Hyperbolic"
4,90,0.340534056633327,0.32388170719412,"Hyperbolic"
4,91,0.392017557711104,0.407778563468709,"Hyperbolic"
4,92,0.354003533734449,0.31472589717462,"Hyperbolic"
4,93,0.361898058053901,0.304070092713303,"Hyperbolic"
4,94,0.351369613459948,0.311573846951525,"Hyperbolic"
4,95,0.342732314974668,0.31243367852045,"Hyperbolic"
4,96,0.394699796463718,0.403940333395935,"Hyperbolic"
4,97,0.331565956043018,0.335646332897173,"Hyperbolic"
4,98,0.348778500068693,0.332261010703018,"Hyperbolic"
4,99,0.38352360605715,0.40569241739049,"Hyperbolic"
4,100,0.317236916913951,0.366445893037536,"Hyperbolic"
4,1,0.350019145088522,0.364288653566519,"Homothetic Hyperbolic"
4,2,0.368483936720596,0.338922712809539,"Homothetic Hyperbolic"
4,3,0.346246209264636,0.365386713480507,"Homothetic Hyperbolic"
4,4,0.369281923448545,0.339108123165442,"Homothetic Hyperbolic"
4,5,0.376669113763374,0.338855666608376,"Homothetic Hyperbolic"
4,6,0.355856668533147,0.359392458584634,"Homothetic Hyperbolic"
4,7,0.36866865529784,0.357075249403896,"Homothetic Hyperbolic"
4,8,0.366285174755616,0.367027070366728,"Homothetic Hyperbolic"
4,9,0.352109324275005,0.367780990750062,"Homothetic Hyperbolic"
4,10,0.35765137605173,0.371979200836643,"Homothetic Hyperbolic"
4,11,0.347783418497583,0.389101129132345,"Homothetic Hyperbolic"
4,12,0.356320171591296,0.351890819312373,"Homothetic Hyperbolic"
4,13,0.351887901072745,0.372578281213661,"Homothetic Hyperbolic"
4,14,0.373121319750469,0.350430198922231,"Homothetic Hyperbolic"
4,15,0.363526404669852,0.358132862031696,"Homothetic Hyperbolic"
4,16,0.35695865041655,0.349417824699278,"Homothetic Hyperbolic"
4,17,0.36315850777413,0.356783536560798,"Homothetic Hyperbolic"
4,18,0.358990295188083,0.354098231672522,"Homothetic Hyperbolic"
4,19,0.363806821319814,0.348679800986573,"Homothetic Hyperbolic"
4,20,0.334613019512232,0.38745881751432,"Homothetic Hyperbolic"
4,21,0.366550245964609,0.361459750752742,"Homothetic Hyperbolic"
4,22,0.339620164148632,0.391799932732743,"Homothetic Hyperbolic"
4,23,0.381044985422197,0.352420691424528,"Homothetic Hyperbolic"
4,24,0.357200274971409,0.337301832584652,"Homothetic Hyperbolic"
4,25,0.352596301378806,0.361438877909851,"Homothetic Hyperbolic"
4,26,0.381580006250756,0.338130234637367,"Homothetic Hyperbolic"
4,27,0.361680928948621,0.345269335019396,"Homothetic Hyperbolic"
4,28,0.378769483194861,0.3409658306004,"Homothetic Hyperbolic"
4,29,0.318949367953671,0.400199827951839,"Homothetic Hyperbolic"
4,30,0.36061566310366,0.357684776828421,"Homothetic Hyperbolic"
4,31,0.35139470930357,0.369515107631709,"Homothetic Hyperbolic"
4,32,0.354430226744405,0.354033739372527,"Homothetic Hyperbolic"
4,33,0.333037300921224,0.393418507066455,"Homothetic Hyperbolic"
4,34,0.397968347824484,0.327875678420824,"Homothetic Hyperbolic"
4,35,0.369566678425807,0.345664748179532,"Homothetic Hyperbolic"
4,36,0.359088421289443,0.359412765274201,"Homothetic Hyperbolic"
4,37,0.365827118745994,0.364102537439604,"Homothetic Hyperbolic"
4,38,0.380104099887243,0.341022980540575,"Homothetic Hyperbolic"
4,39,0.358626820978949,0.351883301653328,"Homothetic Hyperbolic"
4,40,0.352301776270027,0.355253000022721,"Homothetic Hyperbolic"
4,41,0.38194284595474,0.33334261856304,"Homothetic Hyperbolic"
4,42,0.367650747137491,0.353694749632633,"Homothetic Hyperbolic"
4,43,0.384195281731502,0.350438556539394,"Homothetic Hyperbolic"
4,44,0.368342834962065,0.360228199906885,"Homothetic Hyperbolic"
4,45,0.342973651923159,0.349571838331025,"Homothetic Hyperbolic"
4,46,0.366869374926165,0.347150080725825,"Homothetic Hyperbolic"
4,47,0.322605021432221,0.407245366059945,"Homothetic Hyperbolic"
4,48,0.348503209374914,0.373680514083573,"Homothetic Hyperbolic"
4,49,0.355270497565364,0.379741006417247,"Homothetic Hyperbolic"
4,50,0.372169784308395,0.349375104793477,"Homothetic Hyperbolic"
4,51,0.322859608339481,0.407546472339022,"Homothetic Hyperbolic"
4,52,0.35244408404064,0.369694218441746,"Homothetic Hyperbolic"
4,53,0.358409810177176,0.361036671118856,"Homothetic Hyperbolic"
4,54,0.366067426604681,0.349295558909639,"Homothetic Hyperbolic"
4,55,0.37308126755323,0.359558304971545,"Homothetic Hyperbolic"
4,56,0.369121942131312,0.346517673236268,"Homothetic Hyperbolic"
4,57,0.357519049675853,0.358944831376137,"Homothetic Hyperbolic"
4,58,0.381039033562827,0.351021893845155,"Homothetic Hyperbolic"
4,59,0.35794393407852,0.363672342455967,"Homothetic Hyperbolic"
4,60,0.352959073862573,0.35248787912337,"Homothetic Hyperbolic"
4,61,0.361951743655036,0.365896544346829,"Homothetic Hyperbolic"
4,62,0.367538767436469,0.349658850012664,"Homothetic Hyperbolic"
4,63,0.326587072764655,0.394593464922465,"Homothetic Hyperbolic"
4,64,0.340724196172408,0.376339880196148,"Homothetic Hyperbolic"
4,65,0.331897112915273,0.39208619002817,"Homothetic Hyperbolic"
4,66,0.362721969426473,0.350027290166981,"Homothetic Hyperbolic"
4,67,0.363517366287985,0.348815301296857,"Homothetic Hyperbolic"
4,68,0.358043145584292,0.359596695376699,"Homothetic Hyperbolic"
4,69,0.35814834365745,0.350079304670438,"Homothetic Hyperbolic"
4,70,0.370616064723539,0.347269428097116,"Homothetic Hyperbolic"
4,71,0.360353203621447,0.364676503076004,"Homothetic Hyperbolic"
4,72,0.368336874840317,0.360251274723813,"Homothetic Hyperbolic"
4,73,0.371014189700331,0.34231204796745,"Homothetic Hyperbolic"
4,74,0.325145417104479,0.384680493298547,"Homothetic Hyperbolic"
4,75,0.381077419096101,0.342197839572474,"Homothetic Hyperbolic"
4,76,0.375055019359944,0.329359994540704,"Homothetic Hyperbolic"
4,77,0.352550921362428,0.371182490214496,"Homothetic Hyperbolic"
4,78,0.355277316871909,0.380660063340454,"Homothetic Hyperbolic"
4,79,0.347864637468099,0.375994669223803,"Homothetic Hyperbolic"
4,80,0.357543352390133,0.378818324655229,"Homothetic Hyperbolic"
4,81,0.360361256509109,0.360906942115555,"Homothetic Hyperbolic"
4,82,0.354947926347826,0.365079508262015,"Homothetic Hyperbolic"
4,83,0.359581079822654,0.353573920447544,"Homothetic Hyperbolic"
4,84,0.344581097833652,0.3803107576737,"Homothetic Hyperbolic"
4,85,0.357041849502693,0.37362764358574,"Homothetic Hyperbolic"
4,86,0.347752525021726,0.384966946217813,"Homothetic Hyperbolic"
4,87,0.359773571947885,0.363439080671555,"Homothetic Hyperbolic"
4,88,0.368930657035319,0.344004610722349,"Homothetic Hyperbolic"
4,89,0.34644716541311,0.374124518419477,"Homothetic Hyperbolic"
4,90,0.359004539861103,0.35920843822547,"Homothetic Hyperbolic"
4,91,0.360547452226485,0.360882668255063,"Homothetic Hyperbolic"
4,92,0.324855157182201,0.392834256416999,"Homothetic Hyperbolic"
4,93,0.330709887754291,0.384571766749606,"Homothetic Hyperbolic"
4,94,0.360869830445389,0.349352238525141,"Homothetic Hyperbolic"
4,95,0.370434624313547,0.350384027109535,"Homothetic Hyperbolic"
4,96,0.374540662901499,0.335207005752555,"Homothetic Hyperbolic"
4,97,0.366193176117347,0.353285697377514,"Homothetic Hyperbolic"
4,98,0.343759214212368,0.372880224060687,"Homothetic Hyperbolic"
4,99,0.360720850607712,0.356983483192847,"Homothetic Hyperbolic"
4,100,0.364685774774764,0.361664913139781,"Homothetic Hyperbolic"
4,1,0.393351587371298,0.40696109538218,"Quasi-Hyperbolic"
4,2,0.40106899602556,0.404114670540846,"Quasi-Hyperbolic"
4,3,0.406486037197294,0.399320726736346,"Quasi-Hyperbolic"
4,4,0.380969810718198,0.444162246189232,"Quasi-Hyperbolic"
4,5,0.500000000056548,0.500000000061397,"Quasi-Hyperbolic"
4,6,0.419429420613406,0.383837423495569,"Quasi-Hyperbolic"
4,7,0.384719414326923,0.426036859254424,"Quasi-Hyperbolic"
4,8,0.371402555510225,0.429997528455957,"Quasi-Hyperbolic"
4,9,0.500000000003858,0.500000000004964,"Quasi-Hyperbolic"
4,10,0.394591570391148,0.404460000852436,"Quasi-Hyperbolic"
4,11,0.393381380475857,0.388789747207739,"Quasi-Hyperbolic"
4,12,0.387325391345259,0.413258676191363,"Quasi-Hyperbolic"
4,13,0.396566491300601,0.410716061495994,"Quasi-Hyperbolic"
4,14,0.404712381145062,0.408402746379695,"Quasi-Hyperbolic"
4,15,0.500000000000056,0.500000000000068,"Quasi-Hyperbolic"
4,16,0.500000000000063,0.500000000000089,"Quasi-Hyperbolic"
4,17,0.412247142563874,0.39299039982455,"Quasi-Hyperbolic"
4,18,0.387597253686264,0.402872600524814,"Quasi-Hyperbolic"
4,19,0.384443882187243,0.428989947993346,"Quasi-Hyperbolic"
4,20,0.413876079970349,0.370933112580965,"Quasi-Hyperbolic"
4,21,0.409084039659923,0.396152048868972,"Quasi-Hyperbolic"
4,22,0.408668993796495,0.412804971457963,"Quasi-Hyperbolic"
4,23,0.392632074451444,0.416392563146512,"Quasi-Hyperbolic"
4,24,0.390402416389435,0.406965643803351,"Quasi-Hyperbolic"
4,25,0.400557059657487,0.411924545257524,"Quasi-Hyperbolic"
4,26,0.413929535333451,0.412171194413524,"Quasi-Hyperbolic"
4,27,0.415674718133256,0.40738312343485,"Quasi-Hyperbolic"
4,28,0.392044842106554,0.399846717531169,"Quasi-Hyperbolic"
4,29,0.37934013700199,0.426505389781677,"Quasi-Hyperbolic"
4,30,0.401136003341174,0.406897813152191,"Quasi-Hyperbolic"
4,31,0.500000000000444,0.500000000000737,"Quasi-Hyperbolic"
4,32,0.500000000000615,0.500000000000866,"Quasi-Hyperbolic"
4,33,0.375423512387333,0.439589274023282,"Quasi-Hyperbolic"
4,34,0.388324631393007,0.418426046598598,"Quasi-Hyperbolic"
4,35,0.408267993868401,0.402856894376697,"Quasi-Hyperbolic"
4,36,0.398744490503881,0.418652407903888,"Quasi-Hyperbolic"
4,37,0.500000000000354,0.500000000000489,"Quasi-Hyperbolic"
4,38,0.380398251635447,0.419024417053323,"Quasi-Hyperbolic"
4,39,0.411757251352145,0.399424453350319,"Quasi-Hyperbolic"
4,40,0.398483887976193,0.403023316080738,"Quasi-Hyperbolic"
4,41,0.401577228977198,0.403249785498833,"Quasi-Hyperbolic"
4,42,0.384677513330723,0.417422131905105,"Quasi-Hyperbolic"
4,43,0.433621867452224,0.37395331461022,"Quasi-Hyperbolic"
4,44,0.393833858954398,0.427136366082123,"Quasi-Hyperbolic"
4,45,0.38009065525166,0.400973806535543,"Quasi-Hyperbolic"
4,46,0.393571136816494,0.403461302822411,"Quasi-Hyperbolic"
4,47,0.405747409833841,0.394429213981627,"Quasi-Hyperbolic"
4,48,0.499999989777981,0.499999990124062,"Quasi-Hyperbolic"
4,49,0.391968752004748,0.418711317630428,"Quasi-Hyperbolic"
4,50,0.500000000293431,0.50000000031232,"Quasi-Hyperbolic"
4,51,0.411175625422942,0.387532362840854,"Quasi-Hyperbolic"
4,52,0.500000000011305,0.500000000015353,"Quasi-Hyperbolic"
4,53,0.500000005728988,0.500000005977155,"Quasi-Hyperbolic"
4,54,0.401519321063135,0.388123405044116,"Quasi-Hyperbolic"
4,55,0.405831250880735,0.401890529428969,"Quasi-Hyperbolic"
4,56,0.386914479821749,0.421841488836232,"Quasi-Hyperbolic"
4,57,0.37702115211869,0.427259590359163,"Quasi-Hyperbolic"
4,58,0.384334362088611,0.396592812939255,"Quasi-Hyperbolic"
4,59,0.382576174007046,0.407237415872742,"Quasi-Hyperbolic"
4,60,0.413148490060565,0.407036614704184,"Quasi-Hyperbolic"
4,61,0.500000000001128,0.500000000001569,"Quasi-Hyperbolic"
4,62,0.500000000003388,0.500000000003775,"Quasi-Hyperbolic"
4,63,0.392480318527403,0.41309841863074,"Quasi-Hyperbolic"
4,64,0.394655243752939,0.424837408055932,"Quasi-Hyperbolic"
4,65,0.387542453342187,0.432804930250404,"Quasi-Hyperbolic"
4,66,0.50000000000081,0.500000000000897,"Quasi-Hyperbolic"
4,67,0.426227584504068,0.367127317247306,"Quasi-Hyperbolic"
4,68,0.408150283985704,0.39098230102468,"Quasi-Hyperbolic"
4,69,0.500000000000425,0.50000000000055,"Quasi-Hyperbolic"
4,70,0.415256444284892,0.408902683801457,"Quasi-Hyperbolic"
4,71,0.398592216077166,0.414361913390118,"Quasi-Hyperbolic"
4,72,0.407052325147545,0.377016371491869,"Quasi-Hyperbolic"
4,73,0.500000000001139,0.500000000001204,"Quasi-Hyperbolic"
4,74,0.500000000026907,0.500000000033785,"Quasi-Hyperbolic"
4,75,0.408398802619448,0.386881100215701,"Quasi-Hyperbolic"
4,76,0.500000000002681,0.500000000004161,"Quasi-Hyperbolic"
4,77,0.397234744256306,0.407333172761236,"Quasi-Hyperbolic"
4,78,0.404452584166447,0.398441276204609,"Quasi-Hyperbolic"
4,79,0.396633443194536,0.401702382367334,"Quasi-Hyperbolic"
4,80,0.395987643688246,0.409158750531638,"Quasi-Hyperbolic"
4,81,0.38373799650983,0.426441567643658,"Quasi-Hyperbolic"
4,82,0.500000000055195,0.500000000075857,"Quasi-Hyperbolic"
4,83,0.396083963424836,0.418542370904737,"Quasi-Hyperbolic"
4,84,0.432863829437167,0.370462706273973,"Quasi-Hyperbolic"
4,85,0.37417826481004,0.456565031457609,"Quasi-Hyperbolic"
4,86,0.407346225633171,0.406450802754612,"Quasi-Hyperbolic"
4,87,0.401458398437438,0.407204475451285,"Quasi-Hyperbolic"
4,88,0.500000000000599,0.500000000000698,"Quasi-Hyperbolic"
4,89,0.405041448338227,0.395545072085435,"Quasi-Hyperbolic"
4,90,0.40925385638894,0.386605082562892,"Quasi-Hyperbolic"
4,91,0.500000000001569,0.50000000000242,"Quasi-Hyperbolic"
4,92,0.500000000001388,0.500000000002011,"Quasi-Hyperbolic"
4,93,0.500000000001193,0.50000000000148,"Quasi-Hyperbolic"
4,94,0.391662378571291,0.391670916603844,"Quasi-Hyperbolic"
4,95,0.396444537124581,0.409409281952929,"Quasi-Hyperbolic"
4,96,0.500000000001002,0.50000000000159,"Quasi-Hyperbolic"
4,97,0.402964102421199,0.403594917407769,"Quasi-Hyperbolic"
